month;hour;holiday;weekday;workingday;temperature;humidity;windspeed;count;weather_clear;weather_cloudy;weather_heavy rain/snow;weather_light rain/snow
2;5;0.0;1;True;2.34;80.0;9.0;16;True;False;False;False
5;9;0.0;1;True;15.5;82.0;15.0;350;False;True;False;False
5;10;0.0;5;True;21.14;73.0;9.0;199;False;True;False;False
2;11;0.0;0;False;5.16;41.0;19.0;227;True;False;False;False
2;21;0.0;1;True;5.16;45.0;9.0;147;True;False;False;False
8;10;0.0;3;True;25.84;66.0;6.0;236;True;False;False;False
7;4;0.0;6;False;23.02;61.0;7.0;9;False;False;False;True
8;16;0.0;5;True;28.66;55.0;20.0;467;True;False;False;False
12;1;0.0;3;True;4.22;65.0;20.0;7;False;True;False;False
1;20;0.0;5;True;1.4;34.0;6.0;142;False;True;False;False
11;13;0.0;6;False;8.92;46.0;24.0;449;False;True;False;False
10;16;0.0;5;True;21.14;69.0;24.0;565;False;False;False;True
9;23;0.0;6;False;23.02;89.0;6.0;145;True;False;False;False
5;16;0.0;0;False;21.14;61.0;0.0;544;False;True;False;False
9;0;0.0;0;False;17.38;64.0;0.0;151;True;False;False;False
7;20;0.0;2;True;27.72;55.0;33.0;376;False;False;False;True
9;13;0.0;4;True;25.84;79.0;7.0;191;False;True;False;False
12;7;0.0;6;False;3.28;87.0;9.0;63;False;True;False;False
8;18;0.0;5;True;25.84;62.0;13.0;736;False;True;False;False
5;13;0.0;2;True;22.08;73.0;13.0;239;False;False;False;True
1;0;0.0;0;False;9.86;40.0;19.0;91;True;False;False;False
11;2;0.0;6;False;7.98;49.0;17.0;46;False;True;False;False
12;14;0.0;1;True;20.2;53.0;0.0;260;True;False;False;False
11;23;0.0;3;True;5.16;65.0;15.0;40;False;False;False;True
6;17;0.0;4;True;33.36;37.0;0.0;615;True;False;False;False
5;23;0.0;2;True;21.14;94.0;0.0;50;False;False;False;True
6;20;0.0;0;False;21.14;57.0;13.0;302;True;False;False;False
5;17;0.0;2;True;26.78;48.0;6.0;681;True;False;False;False
11;11;0.0;6;False;10.8;58.0;7.0;466;True;False;False;False
9;18;0.0;3;True;19.26;40.0;19.0;892;True;False;False;False
6;15;0.0;3;True;25.84;32.0;33.0;281;True;False;False;False
9;3;0.0;4;True;24.9;84.0;7.0;9;True;False;False;False
1;22;0.0;0;False;-0.48;93.0;6.0;58;False;True;False;False
9;11;0.0;0;False;22.08;47.0;11.0;559;True;False;False;False
5;3;0.0;6;False;14.56;59.0;0.0;34;True;False;False;False
9;20;0.0;5;True;20.2;53.0;11.0;336;False;False;False;True
3;20;0.0;1;True;18.32;49.0;15.0;286;False;True;False;False
9;6;0.0;2;True;22.08;89.0;22.0;167;False;True;False;False
4;23;0.0;5;True;11.74;30.0;19.0;113;True;False;False;False
11;13;0.0;0;False;10.8;62.0;22.0;447;True;False;False;False
4;22;0.0;6;False;14.56;82.0;20.0;110;True;False;False;False
5;8;0.0;2;True;16.44;94.0;19.0;557;False;True;False;False
10;18;0.0;4;True;13.62;44.0;11.0;692;True;False;False;False
10;3;0.0;3;True;20.2;94.0;0.0;7;False;True;False;False
1;5;0.0;2;True;10.8;47.0;15.0;23;True;False;False;False
10;22;0.0;6;False;12.68;51.0;7.0;202;True;False;False;False
10;11;0.0;1;True;19.26;46.0;0.0;272;True;False;False;False
5;11;0.0;4;True;25.84;37.0;19.0;218;True;False;False;False
1;9;0.0;4;True;2.34;69.0;0.0;227;False;True;False;False
2;6;0.0;1;True;3.28;70.0;17.0;90;True;False;False;False
5;8;0.0;3;True;18.32;88.0;0.0;666;False;True;False;False
8;6;0.0;2;True;22.08;83.0;13.0;64;False;False;False;True
10;11;0.0;3;True;17.38;52.0;13.0;291;True;False;False;False
4;16;0.0;3;True;12.68;33.0;20.0;307;True;False;False;False
9;8;0.0;6;False;15.5;68.0;19.0;211;True;False;False;False
5;22;0.0;2;True;21.14;73.0;6.0;174;True;False;False;False
3;4;0.0;4;True;14.56;100.0;6.0;6;False;True;False;False
8;5;0.0;2;True;23.02;83.0;6.0;42;False;True;False;False
5;22;0.0;1;True;17.38;45.0;17.0;173;False;True;False;False
4;10;0.0;5;True;12.68;38.0;13.0;192;True;False;False;False
12;16;1.0;2;False;8.92;50.0;17.0;86;False;True;False;False
10;15;0.0;5;True;22.08;65.0;20.0;395;True;False;False;False
4;13;0.0;1;True;13.62;36.0;20.0;281;True;False;False;False
3;18;0.0;4;True;17.38;34.0;24.0;525;True;False;False;False
6;5;0.0;6;False;22.08;83.0;13.0;12;False;True;False;False
10;2;0.0;5;True;17.38;88.0;0.0;10;False;True;False;False
11;10;0.0;4;True;5.16;65.0;6.0;178;True;False;False;False
9;22;0.0;4;True;22.08;89.0;11.0;217;True;False;False;False
12;1;0.0;1;True;0.46;55.0;13.0;19;True;False;False;False
5;22;0.0;5;True;20.2;83.0;9.0;232;True;False;False;False
5;22;0.0;3;True;23.02;69.0;7.0;217;True;False;False;False
5;8;0.0;4;True;13.62;88.0;13.0;627;False;False;False;True
10;10;0.0;2;True;17.38;60.0;0.0;221;True;False;False;False
10;2;0.0;2;True;17.38;77.0;7.0;2;False;True;False;False
8;20;0.0;6;False;23.02;89.0;28.0;160;False;False;False;True
6;6;0.0;0;False;21.14;73.0;0.0;30;True;False;False;False
12;2;0.0;5;True;3.28;60.0;17.0;5;True;False;False;False
11;14;0.0;4;True;9.86;54.0;11.0;201;False;True;False;False
4;0;0.0;3;True;17.38;32.0;11.0;38;True;False;False;False
1;22;0.0;6;False;-0.48;47.0;24.0;66;True;False;False;False
9;18;0.0;1;True;17.38;37.0;11.0;853;True;False;False;False
8;1;0.0;1;True;20.2;83.0;11.0;10;True;False;False;False
6;13;0.0;1;True;25.84;51.0;20.0;260;True;False;False;False
5;7;0.0;6;False;13.62;67.0;7.0;95;True;False;False;False
1;14;0.0;6;False;1.4;80.0;13.0;95;False;False;False;True
10;14;0.0;2;True;23.96;41.0;11.0;296;True;False;False;False
11;18;0.0;0;False;4.22;44.0;11.0;141;True;False;False;False
8;9;0.0;6;False;23.02;65.0;19.0;292;True;False;False;False
5;21;0.0;5;True;22.08;69.0;13.0;235;True;False;False;False
2;16;0.0;4;True;7.98;36.0;0.0;238;True;False;False;False
4;11;0.0;3;True;13.62;47.0;17.0;119;False;False;False;True
9;12;0.0;6;False;25.84;54.0;20.0;688;True;False;False;False
9;8;0.0;3;True;18.32;64.0;7.0;770;True;False;False;False
1;3;0.0;0;False;-0.48;48.0;26.0;25;False;True;False;False
12;16;0.0;1;True;4.22;48.0;13.0;214;False;True;False;False
3;5;0.0;4;True;14.56;100.0;6.0;34;False;True;False;False
7;4;0.0;0;False;28.66;66.0;7.0;13;True;False;False;False
4;3;0.0;4;True;7.04;61.0;17.0;5;True;False;False;False
11;16;0.0;0;False;10.8;62.0;22.0;372;False;True;False;False
9;3;0.0;6;False;20.2;73.0;17.0;37;True;False;False;False
10;17;0.0;2;True;23.96;41.0;0.0;938;True;False;False;False
4;14;0.0;6;False;11.74;38.0;7.0;440;True;False;False;False
7;8;0.0;3;True;23.96;79.0;11.0;674;False;True;False;False
11;23;0.0;4;True;7.04;61.0;11.0;125;False;True;False;False
12;5;0.0;0;False;1.4;51.0;0.0;6;True;False;False;False
6;16;0.0;5;True;25.84;37.0;13.0;558;True;False;False;False
9;12;0.0;3;True;20.2;43.0;17.0;313;True;False;False;False
7;8;0.0;4;True;29.6;49.0;9.0;550;True;False;False;False
6;19;0.0;1;True;27.72;48.0;22.0;596;False;True;False;False
9;12;0.0;6;False;29.6;55.0;11.0;471;False;True;False;False
12;17;0.0;6;False;5.16;41.0;20.0;114;True;False;False;False
2;9;0.0;6;False;2.34;75.0;22.0;122;False;False;False;True
6;23;0.0;6;False;23.96;61.0;11.0;230;True;False;False;False
10;22;0.0;4;True;22.08;47.0;9.0;232;True;False;False;False
10;16;0.0;4;True;20.2;56.0;19.0;450;True;False;False;False
6;0;0.0;4;True;20.2;53.0;20.0;48;True;False;False;False
8;10;0.0;2;True;26.78;70.0;9.0;250;False;True;False;False
8;15;0.0;6;False;29.6;46.0;19.0;562;True;False;False;False
8;11;0.0;3;True;27.72;58.0;6.0;234;True;False;False;False
4;16;0.0;0;False;20.2;28.0;13.0;587;True;False;False;False
10;0;0.0;4;True;22.08;89.0;0.0;76;False;False;False;True
3;0;0.0;6;False;8.92;93.0;6.0;22;False;False;False;True
7;14;0.0;3;True;36.18;38.0;22.0;170;True;False;False;False
12;19;0.0;4;True;6.1;45.0;11.0;348;True;False;False;False
11;21;0.0;2;True;6.1;56.0;17.0;151;False;True;False;False
1;16;0.0;4;True;13.62;67.0;13.0;281;True;False;False;False
6;18;0.0;5;True;37.12;31.0;0.0;464;True;False;False;False
10;15;0.0;4;True;25.84;54.0;19.0;325;True;False;False;False
11;10;0.0;6;False;10.8;58.0;0.0;350;True;False;False;False
12;0;0.0;1;True;8.92;100.0;6.0;20;False;False;False;True
6;21;0.0;6;False;27.72;33.0;9.0;322;True;False;False;False
3;10;0.0;3;True;16.44;83.0;11.0;154;False;True;False;False
1;8;0.0;2;True;0.46;93.0;11.0;471;False;True;False;False
11;19;0.0;1;True;7.04;49.0;11.0;372;True;False;False;False
7;17;0.0;1;True;27.72;66.0;39.0;755;False;False;False;True
6;4;0.0;2;True;17.38;45.0;20.0;10;True;False;False;False
6;9;0.0;0;False;24.9;58.0;0.0;266;True;False;False;False
2;2;0.0;5;True;6.1;93.0;7.0;12;False;True;False;False
12;6;0.0;5;True;5.16;75.0;11.0;84;False;True;False;False
5;14;0.0;4;True;22.08;38.0;13.0;270;True;False;False;False
5;17;0.0;4;True;25.84;54.0;9.0;704;True;False;False;False
10;9;0.0;2;True;15.5;72.0;7.0;334;False;True;False;False
4;7;0.0;2;True;7.04;66.0;19.0;390;True;False;False;False
5;3;0.0;4;True;13.62;88.0;0.0;6;False;True;False;False
1;7;0.0;2;True;6.1;81.0;15.0;126;False;False;False;True
2;11;0.0;0;False;4.22;56.0;22.0;226;False;True;False;False
12;2;0.0;3;True;5.16;65.0;6.0;3;True;False;False;False
11;18;0.0;2;True;7.04;57.0;20.0;497;True;False;False;False
5;12;0.0;0;False;26.78;66.0;17.0;570;True;False;False;False
4;4;0.0;4;True;11.74;71.0;0.0;4;False;True;False;False
3;17;0.0;1;True;22.08;53.0;15.0;721;True;False;False;False
11;22;0.0;5;True;7.04;53.0;17.0;162;True;False;False;False
9;11;0.0;4;True;23.02;50.0;11.0;254;True;False;False;False
4;23;0.0;6;False;13.62;82.0;19.0;91;False;True;False;False
3;1;0.0;6;False;10.8;76.0;13.0;82;False;True;False;False
11;16;0.0;1;True;12.68;30.0;0.0;346;True;False;False;False
8;0;0.0;6;False;26.78;79.0;11.0;161;True;False;False;False
5;11;0.0;3;True;23.02;65.0;13.0;208;False;True;False;False
5;8;0.0;0;False;18.32;56.0;11.0;171;True;False;False;False
1;13;0.0;3;True;-1.42;43.0;17.0;91;False;True;False;False
5;22;0.0;1;True;19.26;78.0;6.0;129;False;True;False;False
11;19;1.0;4;False;8.92;76.0;0.0;44;True;False;False;False
2;21;0.0;1;True;13.62;36.0;19.0;195;True;False;False;False
2;1;0.0;2;True;9.86;62.0;11.0;6;True;False;False;False
2;23;0.0;0;False;2.34;93.0;11.0;35;False;True;False;False
1;16;0.0;2;True;10.8;71.0;9.0;278;True;False;False;False
5;19;0.0;2;True;23.02;69.0;15.0;364;True;False;False;False
12;1;0.0;2;True;11.74;82.0;7.0;25;True;False;False;False
5;7;0.0;3;True;19.26;83.0;0.0;468;True;False;False;False
9;2;0.0;5;True;21.14;83.0;6.0;11;True;False;False;False
4;18;0.0;4;True;15.5;27.0;26.0;610;True;False;False;False
8;16;0.0;6;False;29.6;46.0;20.0;531;True;False;False;False
3;2;0.0;6;False;12.68;88.0;0.0;42;False;True;False;False
9;6;0.0;3;True;17.38;73.0;13.0;182;True;False;False;False
3;21;0.0;4;True;20.2;43.0;26.0;233;True;False;False;False
1;0;0.0;5;True;2.34;75.0;6.0;25;True;False;False;False
5;8;0.0;3;True;19.26;83.0;0.0;650;True;False;False;False
8;7;0.0;1;True;25.84;70.0;13.0;407;False;False;False;True
9;23;0.0;5;True;18.32;56.0;13.0;190;False;True;False;False
12;0;0.0;6;False;6.1;70.0;0.0;94;True;False;False;False
10;7;1.0;1;False;7.98;76.0;11.0;154;False;True;False;False
12;8;0.0;3;True;12.68;58.0;19.0;759;False;True;False;False
5;16;0.0;4;True;27.72;33.0;19.0;487;True;False;False;False
10;9;0.0;1;True;13.62;63.0;6.0;360;True;False;False;False
4;17;0.0;0;False;8.92;93.0;30.0;27;False;False;False;True
9;0;0.0;6;False;23.02;89.0;17.0;150;True;False;False;False
4;10;0.0;3;True;14.56;47.0;15.0;147;False;False;False;True
7;23;0.0;3;True;27.72;58.0;6.0;131;True;False;False;False
6;20;0.0;6;False;28.66;31.0;13.0;386;True;False;False;False
7;6;0.0;0;False;28.66;70.0;9.0;21;True;False;False;False
5;12;0.0;1;True;20.2;83.0;17.0;170;False;True;False;False
7;0;0.0;1;True;27.72;58.0;15.0;43;False;True;False;False
3;19;0.0;5;True;10.8;62.0;15.0;395;True;False;False;False
3;7;0.0;2;True;16.44;94.0;15.0;170;False;False;False;True
5;22;0.0;5;True;18.32;35.0;15.0;234;True;False;False;False
3;16;0.0;3;True;18.32;37.0;28.0;288;True;False;False;False
5;11;0.0;6;False;24.9;74.0;13.0;520;True;False;False;False
8;2;0.0;6;False;23.02;74.0;6.0;79;False;True;False;False
6;21;0.0;6;False;30.54;52.0;11.0;213;True;False;False;False
5;6;0.0;1;True;16.44;94.0;20.0;65;False;False;False;True
12;0;0.0;5;True;3.28;70.0;7.0;48;True;False;False;False
3;7;0.0;1;True;0.46;59.0;9.0;260;True;False;False;False
11;6;0.0;1;True;6.1;49.0;19.0;139;False;True;False;False
9;4;0.0;2;True;21.14;94.0;24.0;7;False;True;False;False
12;13;0.0;6;False;1.4;100.0;0.0;84;False;False;False;True
10;8;0.0;5;True;17.38;94.0;7.0;467;False;True;False;False
11;19;0.0;3;True;7.04;36.0;11.0;387;True;False;False;False
9;23;0.0;6;False;17.38;60.0;0.0;229;True;False;False;False
11;5;0.0;2;True;7.98;66.0;9.0;34;False;True;False;False
6;12;0.0;2;True;24.9;65.0;6.0;292;True;False;False;False
9;0;0.0;6;False;26.78;62.0;7.0;168;True;False;False;False
4;10;0.0;3;True;17.38;45.0;9.0;167;False;True;False;False
2;2;1.0;1;False;3.28;87.0;6.0;20;False;True;False;False
8;18;0.0;2;True;27.72;62.0;11.0;814;False;True;False;False
8;8;0.0;3;True;23.02;78.0;13.0;681;False;True;False;False
6;7;0.0;3;True;20.2;43.0;24.0;527;True;False;False;False
4;9;0.0;6;False;10.8;30.0;17.0;276;True;False;False;False
9;2;0.0;6;False;18.32;88.0;17.0;83;True;False;False;False
1;9;0.0;0;False;-0.48;74.0;15.0;63;False;True;False;False
12;17;0.0;2;True;7.04;53.0;15.0;601;True;False;False;False
10;11;0.0;3;True;19.26;64.0;0.0;236;True;False;False;False
11;14;0.0;2;True;12.68;58.0;7.0;224;False;True;False;False
9;17;0.0;6;False;26.78;51.0;22.0;646;True;False;False;False
3;14;0.0;2;True;20.2;73.0;11.0;248;False;True;False;False
12;13;0.0;2;True;17.38;64.0;11.0;272;False;True;False;False
3;3;0.0;4;True;13.62;94.0;15.0;3;True;False;False;False
11;17;0.0;3;True;7.98;31.0;9.0;563;True;False;False;False
3;21;0.0;0;False;11.74;54.0;15.0;147;True;False;False;False
10;0;0.0;6;False;8.92;57.0;6.0;249;True;False;False;False
8;23;0.0;0;False;25.84;79.0;11.0;87;False;True;False;False
2;7;0.0;6;False;3.28;70.0;0.0;41;True;False;False;False
7;20;0.0;1;True;25.84;70.0;15.0;462;True;False;False;False
2;11;0.0;3;True;6.1;87.0;13.0;10;False;False;False;True
9;19;0.0;2;True;27.72;70.0;15.0;552;True;False;False;False
5;15;0.0;3;True;25.84;51.0;9.0;275;True;False;False;False
4;8;0.0;6;False;8.92;71.0;9.0;160;True;False;False;False
10;14;0.0;2;True;17.38;39.0;17.0;308;True;False;False;False
10;3;0.0;1;True;12.68;77.0;0.0;7;True;False;False;False
9;18;0.0;2;True;22.08;36.0;11.0;877;True;False;False;False
12;9;0.0;6;False;4.22;48.0;26.0;90;True;False;False;False
5;23;0.0;5;True;16.44;55.0;0.0;174;True;False;False;False
7;12;0.0;0;False;31.48;47.0;7.0;489;True;False;False;False
10;14;0.0;5;True;20.2;64.0;9.0;351;False;True;False;False
3;15;0.0;1;True;18.32;40.0;9.0;233;True;False;False;False
12;12;0.0;1;True;3.28;56.0;13.0;224;False;True;False;False
1;4;0.0;3;True;1.4;80.0;9.0;2;True;False;False;False
1;14;0.0;5;True;13.62;36.0;13.0;178;True;False;False;False
6;4;0.0;4;True;21.14;61.0;7.0;11;True;False;False;False
8;8;0.0;0;False;23.96;79.0;19.0;133;True;False;False;False
2;13;0.0;4;True;6.1;42.0;22.0;154;True;False;False;False
12;5;0.0;3;True;15.5;59.0;19.0;49;True;False;False;False
10;1;0.0;4;True;13.62;82.0;15.0;14;True;False;False;False
9;19;0.0;4;True;23.96;74.0;17.0;558;True;False;False;False
1;6;0.0;6;False;3.28;70.0;0.0;15;True;False;False;False
3;18;0.0;4;True;21.14;38.0;37.0;590;False;True;False;False
3;22;0.0;3;True;18.32;64.0;9.0;172;True;False;False;False
5;23;0.0;1;True;21.14;73.0;19.0;97;True;False;False;False
10;7;0.0;6;False;6.1;61.0;11.0;70;True;False;False;False
4;10;0.0;6;False;9.86;40.0;11.0;291;False;True;False;False
4;17;0.0;6;False;11.74;41.0;9.0;322;False;True;False;False
7;13;0.0;1;True;31.48;49.0;19.0;239;True;False;False;False
9;3;0.0;6;False;16.44;59.0;13.0;29;False;True;False;False
12;14;0.0;4;True;8.92;53.0;13.0;214;False;True;False;False
11;14;1.0;1;False;19.26;60.0;19.0;444;True;False;False;False
7;2;0.0;0;False;25.84;74.0;6.0;90;True;False;False;False
11;22;0.0;2;True;8.92;71.0;0.0;122;True;False;False;False
5;22;0.0;2;True;22.08;65.0;0.0;211;True;False;False;False
6;8;0.0;4;True;16.44;77.0;0.0;681;True;False;False;False
10;3;0.0;5;True;18.32;83.0;0.0;5;False;True;False;False
8;21;0.0;0;False;22.08;83.0;9.0;166;True;False;False;False
4;10;0.0;3;True;16.44;34.0;0.0;182;True;False;False;False
11;19;0.0;5;True;7.98;71.0;6.0;361;True;False;False;False
5;18;0.0;3;True;25.84;51.0;15.0;846;True;False;False;False
5;11;0.0;4;True;19.26;49.0;15.0;279;True;False;False;False
1;18;0.0;6;False;11.74;41.0;15.0;241;True;False;False;False
11;9;0.0;4;True;3.28;60.0;0.0;299;True;False;False;False
3;11;0.0;2;True;4.22;41.0;11.0;130;True;False;False;False
3;14;0.0;2;True;22.08;53.0;22.0;212;True;False;False;False
3;5;0.0;3;True;15.5;88.0;9.0;39;False;True;False;False
5;0;0.0;5;True;16.44;59.0;7.0;70;True;False;False;False
8;21;0.0;1;True;25.84;74.0;13.0;278;True;False;False;False
3;21;0.0;3;True;17.38;83.0;7.0;251;True;False;False;False
10;11;0.0;4;True;18.32;56.0;15.0;268;False;True;False;False
11;0;0.0;0;False;2.34;47.0;17.0;34;True;False;False;False
9;13;0.0;5;True;24.9;54.0;13.0;408;False;True;False;False
9;10;0.0;5;True;21.14;61.0;15.0;225;True;False;False;False
12;16;0.0;6;False;6.1;75.0;7.0;147;True;False;False;False
9;4;0.0;6;False;23.02;94.0;15.0;11;False;True;False;False
6;6;0.0;3;True;14.56;77.0;0.0;172;True;False;False;False
5;8;0.0;0;False;22.08;83.0;13.0;151;True;False;False;False
9;3;0.0;3;True;24.9;79.0;19.0;4;True;False;False;False
5;14;0.0;3;True;25.84;42.0;9.0;252;True;False;False;False
4;12;0.0;2;True;20.2;33.0;24.0;244;True;False;False;False
7;16;0.0;1;True;31.48;36.0;19.0;365;True;False;False;False
8;19;0.0;3;True;23.02;74.0;0.0;580;False;True;False;False
9;12;0.0;5;True;28.66;59.0;11.0;323;True;False;False;False
9;13;0.0;4;True;24.9;42.0;0.0;283;True;False;False;False
5;4;0.0;5;True;13.62;77.0;11.0;11;True;False;False;False
12;11;0.0;0;False;8.92;87.0;9.0;295;False;True;False;False
4;13;0.0;1;True;7.98;66.0;26.0;107;False;False;False;True
3;19;0.0;5;True;8.92;87.0;13.0;174;False;False;False;True
6;22;0.0;4;True;20.2;46.0;11.0;228;True;False;False;False
9;22;0.0;4;True;17.38;73.0;7.0;287;True;False;False;False
8;7;0.0;6;False;22.08;78.0;13.0;102;False;True;False;False
7;14;0.0;1;True;26.78;55.0;17.0;242;False;True;False;False
3;9;0.0;5;True;16.44;90.0;6.0;380;False;True;False;False
11;13;0.0;2;True;5.16;87.0;17.0;77;False;False;False;True
8;17;0.0;4;True;32.42;36.0;17.0;810;True;False;False;False
12;7;0.0;5;True;5.16;81.0;11.0;215;False;False;False;True
5;7;0.0;5;True;11.74;50.0;17.0;351;True;False;False;False
9;23;0.0;2;True;25.84;74.0;20.0;95;True;False;False;False
6;14;0.0;6;False;25.84;37.0;15.0;573;True;False;False;False
7;18;0.0;4;True;35.24;40.0;24.0;688;True;False;False;False
4;8;0.0;6;False;7.98;34.0;17.0;123;True;False;False;False
4;13;0.0;0;False;23.02;44.0;19.0;681;True;False;False;False
4;10;0.0;2;True;11.74;47.0;20.0;162;True;False;False;False
4;22;0.0;0;False;15.5;63.0;7.0;68;False;False;False;True
5;17;0.0;4;True;26.78;55.0;19.0;798;True;False;False;False
1;22;0.0;4;True;9.86;82.0;7.0;142;True;False;False;False
11;17;0.0;6;False;9.86;40.0;11.0;403;True;False;False;False
3;22;0.0;4;True;18.32;49.0;22.0;153;True;False;False;False
6;14;0.0;3;True;25.84;37.0;28.0;320;False;True;False;False
10;3;0.0;1;True;10.8;62.0;0.0;6;True;False;False;False
12;0;0.0;0;False;8.92;62.0;0.0;110;False;True;False;False
12;1;0.0;4;True;3.28;93.0;30.0;5;False;False;False;True
10;0;0.0;0;False;16.44;68.0;20.0;117;False;False;False;True
5;20;0.0;2;True;22.08;73.0;17.0;373;True;False;False;False
10;1;0.0;6;False;13.62;72.0;9.0;95;True;False;False;False
11;14;0.0;1;True;12.68;54.0;17.0;217;True;False;False;False
8;2;0.0;5;True;23.96;79.0;15.0;14;True;False;False;False
8;18;0.0;5;True;30.54;59.0;17.0;671;False;True;False;False
12;2;0.0;5;True;13.62;94.0;26.0;3;False;False;False;True
5;20;0.0;4;True;22.08;73.0;13.0;420;True;False;False;False
6;16;0.0;1;True;29.6;31.0;26.0;414;True;False;False;False
6;23;0.0;6;False;18.32;52.0;7.0;238;True;False;False;False
9;20;0.0;0;False;21.14;41.0;19.0;356;True;False;False;False
1;2;0.0;2;True;0.46;51.0;17.0;3;True;False;False;False
8;6;0.0;3;True;22.08;78.0;9.0;185;True;False;False;False
11;4;0.0;2;True;6.1;81.0;13.0;5;False;False;False;True
12;21;0.0;4;True;7.98;76.0;11.0;26;False;False;False;True
11;1;0.0;5;True;6.1;65.0;6.0;21;False;True;False;False
3;7;0.0;1;True;7.98;53.0;7.0;268;True;False;False;False
9;7;0.0;4;True;13.62;82.0;7.0;534;True;False;False;False
9;13;0.0;6;False;30.54;52.0;35.0;668;True;False;False;False
7;1;0.0;6;False;21.14;83.0;17.0;72;False;True;False;False
6;22;0.0;4;True;29.6;63.0;11.0;243;True;False;False;False
7;11;0.0;6;False;20.2;83.0;17.0;305;False;True;False;False
5;17;0.0;4;True;27.72;31.0;11.0;827;True;False;False;False
10;11;0.0;5;True;24.9;48.0;13.0;304;True;False;False;False
11;17;1.0;1;False;18.32;64.0;19.0;596;True;False;False;False
9;15;0.0;0;False;26.78;74.0;9.0;355;False;False;False;True
1;22;0.0;0;False;4.22;60.0;7.0;58;True;False;False;False
12;6;0.0;6;False;4.22;44.0;28.0;13;True;False;False;False
11;21;0.0;2;True;8.92;71.0;0.0;157;True;False;False;False
9;14;0.0;0;False;21.14;41.0;17.0;612;True;False;False;False
5;20;0.0;5;True;23.96;51.0;7.0;313;True;False;False;False
8;5;0.0;6;False;20.2;78.0;17.0;9;True;False;False;False
4;12;0.0;5;True;15.5;31.0;0.0;322;True;False;False;False
11;16;0.0;6;False;8.92;46.0;22.0;400;False;True;False;False
4;15;0.0;2;True;15.5;23.0;28.0;236;True;False;False;False
11;22;0.0;0;False;6.1;52.0;19.0;79;True;False;False;False
1;8;0.0;5;True;15.5;88.0;19.0;220;False;False;False;True
10;12;0.0;2;True;21.14;46.0;6.0;378;False;True;False;False
8;2;0.0;1;True;22.08;69.0;7.0;9;True;False;False;False
4;14;0.0;3;True;8.92;57.0;13.0;135;True;False;False;False
2;19;1.0;1;False;7.98;34.0;15.0;172;True;False;False;False
3;0;0.0;5;True;10.8;47.0;20.0;59;True;False;False;False
10;7;0.0;3;True;8.92;81.0;7.0;464;True;False;False;False
2;18;0.0;2;True;11.74;38.0;13.0;518;True;False;False;False
