month;hour;holiday;weekday;workingday;weather;temperature;humidity;windspeed;count
8;5;0.0;4;True;0;21.14;83.0;0.0;37
7;10;0.0;4;True;0;26.78;48.0;11.0;214
7;8;0.0;1;True;1;25.84;74.0;7.0;751
1;23;0.0;4;True;0;10.8;76.0;22.0;67
1;13;0.0;6;False;0;12.68;44.0;13.0;445
8;14;0.0;3;True;0;27.72;40.0;6.0;301
3;22;0.0;6;False;0;4.22;44.0;11.0;100
3;11;0.0;2;True;0;6.1;31.0;11.0;175
5;4;0.0;0;False;0;16.44;68.0;6.0;16
1;23;0.0;5;True;3;-0.48;64.0;15.0;38
12;12;0.0;5;True;0;8.92;50.0;13.0;273
9;8;0.0;2;True;0;14.56;67.0;13.0;805
3;16;0.0;4;True;0;19.26;32.0;20.0;361
2;6;1.0;1;False;0;3.28;52.0;28.0;10
5;10;0.0;3;True;1;19.26;83.0;7.0;175
11;13;0.0;4;True;1;9.86;54.0;7.0;217
5;21;0.0;0;False;3;23.02;69.0;28.0;143
12;19;0.0;6;False;1;7.04;81.0;0.0;249
4;0;0.0;0;False;3;8.92;81.0;9.0;36
3;3;0.0;3;True;0;14.56;72.0;13.0;4
4;16;0.0;6;False;0;24.9;42.0;22.0;639
8;10;0.0;4;True;0;29.6;55.0;15.0;205
4;9;0.0;1;True;1;10.8;43.0;13.0;268
3;16;0.0;5;True;0;14.56;23.0;28.0;343
1;20;0.0;6;False;0;10.8;35.0;26.0;120
4;11;0.0;2;True;0;13.62;31.0;26.0;184
9;13;0.0;0;False;3;25.84;74.0;6.0;493
10;0;0.0;0;False;0;12.68;62.0;11.0;127
6;14;0.0;5;True;3;25.84;66.0;19.0;254
10;5;0.0;2;True;0;12.68;77.0;6.0;50
4;8;0.0;5;True;0;10.8;50.0;0.0;592
5;16;0.0;6;False;1;24.9;21.0;13.0;591
7;23;0.0;0;False;0;25.84;79.0;9.0;91
6;0;0.0;1;True;0;25.84;62.0;17.0;68
10;16;0.0;0;False;3;10.8;82.0;11.0;333
6;1;0.0;4;True;0;23.02;54.0;0.0;25
1;2;0.0;0;False;0;7.04;76.0;0.0;75
7;22;0.0;1;True;0;26.78;62.0;13.0;209
8;5;0.0;0;False;0;22.08;61.0;13.0;10
1;0;0.0;4;True;1;2.34;47.0;13.0;14
10;8;0.0;2;True;1;13.62;72.0;6.0;761
2;7;0.0;1;True;0;-3.3;54.0;13.0;195
3;22;0.0;3;True;0;13.62;59.0;20.0;159
1;18;0.0;3;True;0;7.04;66.0;9.0;439
1;8;0.0;3;True;0;1.4;82.0;7.0;499
6;22;0.0;6;False;0;26.78;37.0;7.0;279
7;0;0.0;0;False;0;23.96;89.0;11.0;187
11;20;0.0;5;True;1;8.92;46.0;28.0;221
7;16;1.0;3;False;0;35.24;35.0;17.0;389
6;3;0.0;3;True;0;13.62;82.0;0.0;8
12;5;0.0;1;True;1;9.86;94.0;7.0;27
2;21;0.0;6;False;0;-1.42;43.0;43.0;48
8;21;0.0;3;True;0;22.08;73.0;0.0;351
4;19;0.0;2;True;0;15.5;18.0;17.0;482
11;16;0.0;3;True;1;7.04;53.0;24.0;273
5;20;0.0;6;False;0;23.96;41.0;6.0;315
2;8;0.0;2;True;0;6.1;49.0;0.0;529
2;7;0.0;0;False;1;3.28;52.0;19.0;14
3;18;0.0;0;False;0;7.04;33.0;41.0;184
3;23;0.0;4;True;0;14.56;72.0;13.0;97
2;23;0.0;6;False;1;8.92;40.0;26.0;74
9;2;0.0;6;False;0;24.9;70.0;11.0;69
4;20;0.0;4;True;0;12.68;33.0;17.0;280
7;7;0.0;0;False;0;24.9;79.0;6.0;47
12;22;1.0;2;False;1;6.1;70.0;11.0;19
12;4;0.0;4;True;1;3.28;87.0;22.0;3
6;16;0.0;0;False;0;31.48;36.0;19.0;508
10;23;0.0;4;True;1;17.38;83.0;9.0;135
1;19;0.0;2;True;0;12.68;51.0;6.0;331
5;6;0.0;3;True;0;18.32;88.0;7.0;160
7;18;0.0;1;True;0;27.72;58.0;28.0;812
3;7;0.0;5;True;0;6.1;70.0;0.0;262
3;3;0.0;1;True;0;13.62;82.0;13.0;1
12;8;0.0;6;False;1;4.22;81.0;0.0;44
9;16;0.0;6;False;0;26.78;51.0;22.0;680
12;6;0.0;2;True;1;7.98;71.0;20.0;118
10;0;0.0;4;True;0;13.62;88.0;13.0;57
8;0;0.0;5;True;1;23.02;69.0;0.0;111
6;10;0.0;0;False;0;19.26;64.0;0.0;436
10;15;0.0;2;True;0;17.38;41.0;22.0;346
2;20;0.0;5;True;0;7.98;49.0;7.0;163
11;17;0.0;6;False;0;15.5;45.0;13.0;501
12;4;0.0;1;True;0;-1.42;69.0;7.0;3
4;16;0.0;0;False;0;25.84;39.0;24.0;616
10;9;0.0;5;True;0;15.5;39.0;20.0;400
9;6;0.0;4;True;0;12.68;77.0;0.0;170
5;23;0.0;3;True;1;15.5;77.0;17.0;98
8;11;0.0;0;False;3;22.08;78.0;11.0;272
3;22;0.0;1;True;1;18.32;56.0;15.0;133
5;6;0.0;3;True;1;18.32;88.0;7.0;126
5;6;0.0;3;True;3;18.32;84.0;0.0;120
11;11;0.0;0;False;0;9.86;62.0;19.0;359
10;20;0.0;4;True;1;16.44;88.0;9.0;347
9;12;0.0;5;True;0;23.96;57.0;11.0;389
1;15;0.0;3;True;1;7.98;87.0;6.0;79
12;17;0.0;4;True;0;7.04;42.0;7.0;550
5;15;0.0;3;True;1;25.84;48.0;7.0;274
1;12;0.0;3;True;0;6.1;39.0;33.0;161
3;17;0.0;1;True;3;6.1;45.0;20.0;387
7;3;0.0;6;False;0;26.78;74.0;9.0;31
12;19;1.0;2;False;1;7.04;66.0;15.0;36
4;3;0.0;5;True;0;7.98;53.0;22.0;8
3;13;0.0;0;False;1;13.62;82.0;11.0;544
5;12;0.0;5;True;0;21.14;41.0;13.0;360
4;7;0.0;2;True;0;7.04;66.0;6.0;341
9;1;0.0;2;True;0;12.68;72.0;9.0;13
3;7;0.0;6;False;1;8.92;87.0;11.0;44
9;6;0.0;3;True;0;15.5;72.0;6.0;205
5;17;0.0;3;True;0;20.2;73.0;17.0;729
6;1;0.0;5;True;0;27.72;75.0;11.0;31
1;7;0.0;2;True;0;4.22;60.0;13.0;279
4;16;0.0;0;False;3;9.86;87.0;30.0;36
9;1;0.0;6;False;0;19.26;83.0;20.0;124
2;7;0.0;2;True;0;5.16;45.0;20.0;325
11;3;0.0;0;False;0;2.34;44.0;0.0;8
6;2;0.0;4;True;0;16.44;77.0;6.0;12
6;3;0.0;1;True;1;18.32;60.0;11.0;5
9;17;0.0;6;False;1;30.54;52.0;0.0;463
5;7;0.0;3;True;0;18.32;83.0;0.0;440
9;16;0.0;4;True;0;26.78;70.0;15.0;416
12;9;0.0;1;True;1;3.28;65.0;7.0;85
1;1;0.0;2;True;1;2.34;93.0;7.0;5
7;21;0.0;2;True;0;23.96;79.0;13.0;352
12;16;0.0;2;True;0;19.26;49.0;19.0;435
7;8;0.0;5;True;1;24.9;54.0;0.0;713
4;12;0.0;4;True;1;16.44;83.0;9.0;204
3;4;0.0;6;False;0;3.28;41.0;24.0;4
8;10;0.0;3;True;1;29.6;52.0;9.0;214
3;19;0.0;3;True;0;20.2;64.0;0.0;582
10;5;0.0;5;True;1;16.44;88.0;7.0;50
4;12;0.0;1;True;3;7.98;71.0;24.0;129
5;12;0.0;4;True;0;18.32;73.0;9.0;301
1;6;0.0;5;True;0;3.28;60.0;19.0;68
4;1;0.0;4;True;3;11.74;77.0;7.0;13
10;6;0.0;3;True;1;13.62;88.0;6.0;175
7;3;0.0;5;True;1;26.78;70.0;13.0;7
9;18;0.0;5;True;0;25.84;45.0;15.0;808
7;4;0.0;1;True;0;23.96;79.0;7.0;12
12;4;0.0;5;True;1;8.92;71.0;33.0;6
12;11;0.0;1;True;3;13.62;94.0;15.0;134
12;14;0.0;3;True;0;11.74;50.0;13.0;218
11;9;0.0;5;True;0;7.98;53.0;7.0;382
6;5;0.0;5;True;1;26.78;66.0;6.0;38
2;5;0.0;2;True;0;7.04;49.0;6.0;15
10;18;0.0;6;False;1;18.32;64.0;19.0;456
9;15;1.0;1;False;0;26.78;70.0;15.0;449
12;1;0.0;0;False;1;6.1;87.0;6.0;94
3;9;0.0;4;True;0;13.62;72.0;31.0;301
7;8;0.0;1;True;0;27.72;52.0;13.0;568
7;11;0.0;5;True;3;25.84;74.0;13.0;212
11;14;0.0;5;True;0;13.62;38.0;13.0;274
7;13;0.0;0;False;0;29.6;49.0;15.0;483
7;19;0.0;1;True;0;29.6;63.0;9.0;595
1;11;0.0;2;True;0;11.74;38.0;20.0;101
1;5;0.0;2;True;3;7.04;66.0;22.0;13
4;17;0.0;5;True;0;22.08;47.0;19.0;819
1;13;0.0;5;True;0;2.34;32.0;20.0;156
11;20;0.0;4;True;0;6.1;52.0;11.0;252
11;8;0.0;6;False;1;7.98;46.0;20.0;142
8;17;0.0;6;False;0;27.72;37.0;15.0;635
1;4;0.0;1;True;0;2.34;64.0;7.0;4
9;18;0.0;1;True;1;21.14;73.0;11.0;774
11;22;1.0;4;False;0;7.04;61.0;0.0;44
12;0;0.0;1;True;1;11.74;82.0;11.0;21
7;5;0.0;3;True;0;25.84;70.0;11.0;46
8;21;0.0;4;True;0;24.9;61.0;9.0;329
4;18;0.0;0;False;0;20.2;26.0;19.0;487
11;5;0.0;1;True;1;8.92;66.0;15.0;39
5;2;0.0;6;False;0;19.26;88.0;0.0;75
7;0;0.0;2;True;0;25.84;84.0;7.0;53
10;7;0.0;5;True;0;16.44;83.0;7.0;428
10;16;0.0;0;False;0;22.08;41.0;20.0;581
7;18;0.0;0;False;0;26.78;66.0;11.0;515
7;1;0.0;4;True;1;23.02;61.0;0.0;21
7;17;0.0;2;True;1;32.42;30.0;11.0;722
4;0;0.0;1;True;0;14.56;39.0;19.0;37
12;5;0.0;1;True;1;9.86;87.0;0.0;24
2;1;0.0;6;False;0;7.98;42.0;24.0;46
5;19;0.0;6;False;1;21.14;73.0;22.0;405
11;13;0.0;4;True;0;12.68;18.0;28.0;228
5;2;0.0;0;False;1;17.38;68.0;11.0;82
9;11;0.0;2;True;0;20.2;46.0;20.0;218
7;15;0.0;1;True;1;27.72;45.0;15.0;280
10;3;0.0;5;True;0;8.92;76.0;6.0;6
1;15;0.0;1;True;3;2.34;75.0;11.0;69
6;17;0.0;2;True;0;29.6;55.0;13.0;811
4;8;0.0;4;True;0;7.04;66.0;22.0;624
11;13;0.0;6;False;0;16.44;39.0;0.0;651
8;12;0.0;5;True;0;32.42;26.0;17.0;410
11;5;0.0;3;True;1;5.16;52.0;22.0;27
10;0;0.0;3;True;0;9.86;76.0;0.0;49
12;13;0.0;6;False;0;9.86;54.0;17.0;456
4;15;0.0;4;True;0;14.56;31.0;17.0;211
9;0;0.0;5;True;0;17.38;68.0;0.0;66
12;12;0.0;3;True;0;12.68;41.0;19.0;232
8;19;0.0;0;False;0;26.78;40.0;9.0;465
4;14;0.0;3;True;1;21.14;46.0;13.0;258
8;0;0.0;3;True;0;21.14;83.0;7.0;55
8;5;0.0;3;True;1;23.96;89.0;11.0;43
2;2;0.0;6;False;0;3.28;70.0;6.0;44
3;15;0.0;5;True;1;11.74;50.0;20.0;78
11;1;0.0;5;True;0;7.04;66.0;11.0;24
8;8;0.0;6;False;0;22.08;69.0;17.0;189
2;17;0.0;0;False;1;6.1;49.0;17.0;157
2;20;0.0;4;True;0;8.92;46.0;35.0;213
4;21;0.0;0;False;3;8.92;87.0;26.0;11
9;17;1.0;1;False;0;26.78;70.0;9.0;498
7;20;0.0;4;True;1;32.42;41.0;15.0;321
10;14;0.0;1;True;1;20.2;78.0;19.0;185
12;13;0.0;0;False;0;6.1;36.0;44.0;169
10;21;0.0;4;True;1;17.38;77.0;13.0;283
8;0;0.0;5;True;0;23.96;83.0;11.0;82
8;21;0.0;4;True;0;25.84;66.0;9.0;307
12;1;1.0;2;False;1;4.22;87.0;11.0;13
11;15;0.0;1;True;0;12.68;54.0;13.0;257
2;22;0.0;2;True;0;7.04;57.0;13.0;118
10;15;0.0;6;False;0;20.2;46.0;28.0;620
8;13;0.0;0;False;3;23.02;78.0;28.0;541
4;4;0.0;0;False;0;10.8;40.0;0.0;7
8;18;0.0;4;True;0;29.6;38.0;9.0;853
3;1;0.0;4;True;0;15.5;59.0;7.0;23
4;20;0.0;6;False;3;15.5;82.0;20.0;39
6;13;0.0;0;False;0;23.96;36.0;19.0;686
2;14;0.0;2;True;0;10.8;40.0;15.0;124
7;17;0.0;5;True;0;35.24;29.0;0.0;576
6;17;0.0;6;False;0;30.54;26.0;17.0;530
8;16;0.0;2;True;0;30.54;33.0;22.0;480
5;13;0.0;0;False;0;27.72;58.0;13.0;498
12;22;0.0;6;False;1;4.22;60.0;31.0;54
5;5;0.0;3;True;0;17.38;90.0;9.0;33
9;9;0.0;5;True;1;21.14;78.0;11.0;347
11;18;0.0;5;True;0;7.98;53.0;11.0;505
4;10;0.0;6;False;0;11.74;28.0;17.0;363
7;23;0.0;3;True;0;23.96;57.0;20.0;239
10;7;0.0;5;True;3;17.38;94.0;0.0;154
2;5;0.0;0;False;1;4.22;48.0;20.0;2
5;0;0.0;1;True;1;16.44;77.0;9.0;34
7;9;0.0;1;True;1;26.78;74.0;9.0;345
8;1;0.0;0;False;0;22.08;89.0;13.0;134
11;17;0.0;0;False;0;17.38;45.0;11.0;493
4;5;0.0;4;True;1;14.56;63.0;9.0;17
5;5;0.0;4;True;0;21.14;69.0;17.0;33
2;19;0.0;2;True;1;8.92;50.0;11.0;281
6;13;0.0;6;False;0;30.54;34.0;13.0;564
11;4;0.0;5;True;0;3.28;75.0;7.0;4
4;4;0.0;6;False;0;7.04;36.0;11.0;7
11;20;0.0;2;True;0;4.22;75.0;22.0;232
12;21;0.0;6;False;1;6.1;87.0;0.0;158
4;16;0.0;4;True;0;14.56;31.0;19.0;353
9;3;0.0;5;True;0;15.5;77.0;6.0;12
6;14;0.0;3;True;0;33.36;39.0;13.0;190
3;13;0.0;1;True;0;21.14;61.0;17.0;263
4;19;0.0;3;True;0;10.8;40.0;24.0;384
10;1;0.0;6;False;0;7.98;53.0;9.0;146
2;3;0.0;3;True;0;4.22;65.0;0.0;1
12;17;0.0;6;False;0;4.22;79.0;7.0;118
3;23;0.0;3;True;0;17.38;68.0;9.0;93
4;3;0.0;3;True;1;15.5;42.0;15.0;6
10;2;0.0;2;True;3;8.92;87.0;17.0;7
10;1;0.0;4;True;0;12.68;47.0;13.0;11
9;15;0.0;2;True;3;20.2;88.0;17.0;36
11;12;0.0;5;True;0;12.68;38.0;17.0;379
1;9;0.0;6;False;0;2.34;80.0;9.0;130
4;4;0.0;0;False;1;17.38;52.0;0.0;12
11;10;0.0;1;True;1;8.92;66.0;17.0;139
12;18;0.0;3;True;0;9.86;50.0;24.0;569
1;2;0.0;1;True;1;0.46;86.0;7.0;2
8;5;0.0;1;True;0;24.9;79.0;13.0;25
7;10;0.0;2;True;0;30.54;43.0;15.0;209
12;9;0.0;5;True;1;6.1;81.0;9.0;301
12;18;0.0;6;False;1;7.98;76.0;0.0;297
10;18;0.0;2;True;1;15.5;72.0;15.0;784
1;18;0.0;0;False;0;7.98;23.0;24.0;168
3;5;0.0;0;False;1;10.8;94.0;7.0;6
1;13;0.0;5;True;0;4.22;33.0;35.0;154
1;3;0.0;1;True;0;3.28;52.0;11.0;3
7;9;0.0;2;True;1;30.54;49.0;15.0;320
1;16;0.0;0;False;0;8.92;21.0;28.0;322
5;21;0.0;1;True;0;21.14;69.0;6.0;241
1;13;0.0;3;True;0;7.98;49.0;9.0;212
1;0;0.0;0;False;0;8.92;66.0;0.0;48
7;22;0.0;1;True;1;25.84;58.0;7.0;224
9;20;0.0;4;True;1;22.08;69.0;15.0;457
5;0;0.0;4;True;0;20.2;78.0;9.0;79
10;3;0.0;5;True;0;17.38;73.0;0.0;16
1;5;0.0;5;True;0;2.34;60.0;7.0;19
10;17;0.0;1;True;0;21.14;33.0;7.0;922
5;9;0.0;6;False;0;18.32;43.0;11.0;292
1;20;0.0;0;False;1;12.68;62.0;20.0;83
10;13;0.0;0;False;0;18.32;37.0;17.0;626
3;0;0.0;2;True;1;18.32;52.0;13.0;26
2;16;0.0;2;True;0;11.74;28.0;6.0;287
5;21;0.0;3;True;3;15.5;82.0;11.0;34
5;9;0.0;0;False;0;20.2;56.0;9.0;222
1;22;1.0;1;False;1;2.34;44.0;19.0;39
6;11;0.0;0;False;0;22.08;41.0;17.0;511
8;4;0.0;6;False;0;21.14;83.0;7.0;10
7;14;0.0;4;True;0;34.3;47.0;17.0;213
4;7;0.0;4;True;0;6.1;65.0;22.0;306
6;17;0.0;2;True;0;25.84;28.0;28.0;900
3;12;0.0;4;True;1;18.32;60.0;30.0;251
10;20;0.0;5;True;0;20.2;78.0;9.0;372
9;20;0.0;0;False;1;24.9;84.0;11.0;104
8;7;0.0;2;True;1;23.02;83.0;7.0;269
2;4;0.0;0;False;1;5.16;41.0;26.0;3
3;0;0.0;4;True;0;16.44;83.0;6.0;41
8;2;0.0;1;True;1;25.84;79.0;9.0;5
6;1;0.0;6;False;0;23.02;78.0;9.0;123
5;11;0.0;4;True;0;23.02;65.0;9.0;221
4;3;0.0;4;True;1;14.56;55.0;6.0;6
7;11;0.0;2;True;0;32.42;34.0;13.0;217
9;4;0.0;2;True;1;23.02;89.0;0.0;8
1;6;0.0;0;False;0;4.22;93.0;9.0;2
11;16;0.0;2;True;1;6.1;75.0;20.0;257
4;18;0.0;0;False;0;21.14;25.0;22.0;310
4;21;0.0;6;False;0;15.5;20.0;13.0;234
4;5;0.0;5;True;1;7.98;53.0;11.0;21
3;5;0.0;5;True;0;7.04;61.0;6.0;26
5;10;0.0;4;True;0;18.32;52.0;17.0;205
11;2;0.0;4;True;1;4.22;70.0;11.0;7
1;21;0.0;6;False;0;0.46;74.0;22.0;69
3;1;0.0;1;True;0;13.62;88.0;7.0;15
8;4;0.0;0;False;0;22.08;69.0;6.0;10
1;16;0.0;4;True;0;8.92;34.0;19.0;197
11;8;0.0;3;True;0;3.28;60.0;19.0;692
5;7;0.0;6;False;0;11.74;71.0;9.0;67
10;22;0.0;1;True;3;17.38;77.0;6.0;207
4;4;0.0;5;True;0;11.74;94.0;7.0;3
1;4;0.0;1;True;1;1.4;80.0;0.0;1
10;21;0.0;2;True;1;6.1;87.0;7.0;64
9;6;0.0;6;False;1;23.02;89.0;19.0;34
7;17;0.0;5;True;0;32.42;41.0;19.0;699
6;12;0.0;1;True;0;22.08;41.0;30.0;282
11;15;0.0;3;True;0;8.92;32.0;22.0;179
8;12;0.0;4;True;0;28.66;38.0;0.0;332
6;13;0.0;4;True;0;34.3;35.0;0.0;172
6;9;0.0;2;True;1;22.08;89.0;19.0;285
2;9;0.0;1;True;0;0.46;80.0;7.0;277
12;14;0.0;0;False;1;9.86;87.0;13.0;232
7;18;0.0;6;False;0;36.18;29.0;6.0;277
11;7;0.0;4;True;1;6.1;65.0;13.0;410
2;9;0.0;1;True;0;4.22;60.0;13.0;230
10;17;0.0;3;True;0;17.38;56.0;7.0;888
4;4;0.0;2;True;0;23.02;44.0;15.0;9
12;18;0.0;1;True;1;4.22;48.0;9.0;122
5;2;0.0;4;True;1;13.62;88.0;9.0;17
7;21;0.0;0;False;0;31.48;39.0;9.0;258
6;13;0.0;1;True;0;22.08;41.0;24.0;274
6;12;0.0;3;True;0;32.42;47.0;11.0;180
8;1;0.0;2;True;0;24.9;84.0;9.0;18
5;18;0.0;6;False;1;27.72;52.0;13.0;415
9;20;0.0;6;False;3;27.72;67.0;17.0;207
1;16;0.0;3;True;1;7.98;87.0;17.0;118
2;6;0.0;4;True;3;8.92;90.0;0.0;74
10;2;0.0;3;True;0;17.38;68.0;0.0;6
12;7;0.0;1;True;1;7.98;93.0;0.0;396
11;8;0.0;3;True;0;5.16;56.0;20.0;691
10;6;0.0;0;False;0;10.8;82.0;11.0;24
10;10;0.0;5;True;0;16.44;36.0;20.0;275
5;3;0.0;2;True;1;15.5;77.0;0.0;3
2;15;0.0;4;True;0;7.04;36.0;20.0;134
6;10;0.0;6;False;0;24.9;51.0;7.0;466
11;12;0.0;2;True;1;11.74;67.0;0.0;313
8;16;0.0;0;False;0;30.54;46.0;17.0;421
7;3;0.0;4;True;0;25.84;54.0;13.0;7
8;20;0.0;3;True;0;26.78;66.0;11.0;513
4;20;0.0;0;False;0;18.32;32.0;6.0;243
1;17;0.0;4;True;1;11.74;71.0;0.0;413
6;14;0.0;5;True;0;37.12;36.0;15.0;233
3;3;0.0;1;True;0;8.92;50.0;9.0;2
2;17;0.0;5;True;3;11.74;94.0;7.0;256
7;4;0.0;2;True;0;23.02;83.0;6.0;6
10;21;0.0;0;False;0;11.74;54.0;11.0;166
3;2;0.0;5;True;0;8.92;53.0;20.0;7
8;7;0.0;1;True;0;23.02;83.0;0.0;433
7;5;0.0;2;True;0;23.96;74.0;6.0;38
3;12;0.0;5;True;1;12.68;82.0;9.0;294
6;7;0.0;4;True;1;24.9;84.0;6.0;463
4;16;0.0;0;False;0;16.44;52.0;17.0;511
4;5;0.0;3;True;0;7.98;66.0;0.0;24
12;23;0.0;0;False;1;11.74;82.0;9.0;51
9;1;0.0;0;False;0;15.5;59.0;0.0;116
4;3;0.0;6;False;0;7.98;49.0;15.0;26
7;23;0.0;6;False;0;23.02;83.0;6.0;208
6;5;0.0;6;False;0;15.5;72.0;13.0;12
10;1;0.0;2;True;0;12.68;67.0;13.0;13
3;4;0.0;6;False;0;11.74;77.0;28.0;8
2;0;0.0;2;True;0;6.1;70.0;13.0;23
4;19;0.0;2;True;0;18.32;26.0;7.0;558
10;16;0.0;6;False;0;17.38;42.0;19.0;691
5;18;0.0;2;True;0;24.9;61.0;6.0;733
6;8;0.0;1;True;1;17.38;83.0;13.0;474
12;6;0.0;6;False;1;8.92;93.0;7.0;20
4;16;0.0;4;True;1;16.44;83.0;15.0;318
8;4;0.0;5;True;1;22.08;73.0;0.0;8
6;13;0.0;1;True;1;29.6;41.0;20.0;248
1;16;0.0;1;True;0;7.98;25.0;13.0;221
1;17;0.0;3;True;0;8.92;53.0;11.0;470
2;17;0.0;6;False;3;6.1;70.0;13.0;67
6;15;0.0;0;False;0;31.48;30.0;15.0;475
1;22;0.0;1;True;1;1.4;92.0;7.0;62
6;18;0.0;5;True;1;29.6;55.0;13.0;505
8;4;0.0;1;True;1;25.84;74.0;9.0;11
5;19;0.0;3;True;3;15.5;77.0;24.0;98
10;12;0.0;0;False;1;11.74;71.0;0.0;392
4;11;0.0;0;False;0;13.62;51.0;0.0;411
2;22;0.0;5;True;0;10.8;37.0;39.0;106
12;8;0.0;2;True;1;12.68;88.0;11.0;721
10;0;0.0;1;True;0;13.62;72.0;7.0;45
9;4;0.0;1;True;0;16.44;68.0;19.0;5
9;6;0.0;0;False;0;16.44;77.0;13.0;35
8;10;0.0;1;True;1;27.72;40.0;0.0;199
7;13;0.0;6;False;3;20.2;83.0;11.0;354
5;12;0.0;3;True;1;21.14;57.0;15.0;280
11;22;0.0;6;False;0;7.04;57.0;7.0;146
3;5;0.0;6;False;0;10.8;82.0;15.0;5
10;15;0.0;0;False;3;11.74;77.0;9.0;306
12;6;0.0;5;True;1;7.98;57.0;39.0;80
8;9;0.0;0;False;0;29.6;59.0;24.0;229
12;18;0.0;1;True;1;13.62;88.0;19.0;564
1;21;0.0;4;True;1;10.8;76.0;7.0;192
4;21;0.0;3;True;0;7.98;57.0;26.0;165
2;19;0.0;3;True;1;10.8;87.0;7.0;102
4;6;0.0;5;True;0;7.04;57.0;11.0;84
2;2;0.0;4;True;1;11.74;67.0;9.0;9
11;5;0.0;2;True;1;6.1;81.0;15.0;31
3;11;0.0;5;True;1;12.68;77.0;0.0;207
8;19;0.0;4;True;0;27.72;48.0;9.0;610
4;7;0.0;6;False;0;15.5;82.0;19.0;76
7;14;0.0;0;False;0;34.3;37.0;17.0;476
1;8;0.0;4;True;0;-2.36;54.0;7.0;423
9;2;0.0;0;False;0;14.56;63.0;0.0;92
9;18;1.0;1;False;0;26.78;66.0;11.0;482
10;8;0.0;6;False;0;18.32;83.0;13.0;206
4;7;0.0;6;False;0;8.92;71.0;7.0;64
8;1;0.0;0;False;0;26.78;70.0;17.0;87
10;9;1.0;1;False;1;9.86;66.0;11.0;332
3;17;0.0;3;True;0;24.9;28.0;6.0;782
10;16;0.0;2;True;0;23.96;44.0;6.0;541
5;3;0.0;1;True;1;18.32;88.0;20.0;2
8;8;0.0;4;True;1;23.02;74.0;6.0;707
8;0;0.0;4;True;0;22.08;69.0;0.0;65
6;20;0.0;1;True;1;21.14;73.0;9.0;362
12;9;0.0;0;False;1;10.8;87.0;17.0;103
9;22;0.0;2;True;0;20.2;56.0;19.0;188
3;13;0.0;3;True;0;15.5;34.0;28.0;205
1;1;0.0;0;False;0;7.98;42.0;13.0;72
3;14;0.0;5;True;0;11.74;28.0;31.0;178
6;19;0.0;2;True;0;29.6;59.0;15.0;514
4;17;0.0;0;False;0;16.44;55.0;19.0;555
5;1;0.0;4;True;0;20.2;83.0;11.0;28
12;19;0.0;1;True;1;4.22;60.0;11.0;119
12;22;0.0;0;False;0;1.4;55.0;13.0;36
8;10;0.0;5;True;1;29.6;52.0;13.0;249
1;5;0.0;3;True;0;-7.06;41.0;13.0;14
10;4;0.0;6;False;0;17.38;83.0;17.0;11
9;15;0.0;6;False;3;18.32;88.0;17.0;512
3;9;0.0;3;True;0;16.44;68.0;0.0;351
11;1;0.0;0;False;0;7.98;76.0;6.0;108
6;5;0.0;5;True;0;24.9;61.0;7.0;45
2;2;0.0;4;True;0;2.34;80.0;9.0;2
11;7;0.0;6;False;0;4.22;87.0;7.0;71
6;16;0.0;3;True;0;25.84;30.0;33.0;392
7;17;0.0;1;True;0;28.66;40.0;11.0;849
10;4;0.0;3;True;0;15.5;77.0;6.0;6
7;13;0.0;4;True;0;31.48;47.0;9.0;254
8;10;0.0;5;True;0;27.72;62.0;6.0;256
11;22;0.0;0;False;0;3.28;60.0;0.0;62
2;6;0.0;6;False;0;3.28;70.0;0.0;9
1;21;0.0;0;False;0;-0.48;40.0;11.0;72
1;0;1.0;1;False;0;10.8;40.0;31.0;39
6;20;0.0;4;True;0;23.02;36.0;20.0;478
4;18;0.0;5;True;0;17.38;26.0;9.0;671
5;10;0.0;0;False;0;23.02;34.0;20.0;432
3;4;0.0;6;False;1;8.92;93.0;13.0;2
9;22;0.0;6;False;1;19.26;78.0;20.0;194
8;2;0.0;1;True;0;21.14;88.0;9.0;8
2;5;0.0;1;True;0;2.34;80.0;9.0;16
5;9;0.0;1;True;1;15.5;82.0;15.0;350
5;10;0.0;5;True;1;21.14;73.0;9.0;199
2;11;0.0;0;False;0;5.16;41.0;19.0;227
2;21;0.0;1;True;0;5.16;45.0;9.0;147
8;10;0.0;3;True;0;25.84;66.0;6.0;236
7;4;0.0;6;False;3;23.02;61.0;7.0;9
8;16;0.0;5;True;0;28.66;55.0;20.0;467
12;1;0.0;3;True;1;4.22;65.0;20.0;7
1;20;0.0;5;True;1;1.4;34.0;6.0;142
11;13;0.0;6;False;1;8.92;46.0;24.0;449
10;16;0.0;5;True;3;21.14;69.0;24.0;565
9;23;0.0;6;False;0;23.02;89.0;6.0;145
5;16;0.0;0;False;1;21.14;61.0;0.0;544
9;0;0.0;0;False;0;17.38;64.0;0.0;151
7;20;0.0;2;True;3;27.72;55.0;33.0;376
9;13;0.0;4;True;1;25.84;79.0;7.0;191
12;7;0.0;6;False;1;3.28;87.0;9.0;63
8;18;0.0;5;True;1;25.84;62.0;13.0;736
5;13;0.0;2;True;3;22.08;73.0;13.0;239
1;0;0.0;0;False;0;9.86;40.0;19.0;91
